timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8
48233181519,43338,1,1,1,1,1,1,1,1
48233208989,43339,1,1,1,1,1,1,1,1
48233249935,43340,1,1,1,1,1,1,1,1
48233267068,43341,1,1,1,1,1,1,1,1
48233292661,43342,1,1,1,1,1,1,1,1
48233324466,43343,1,1,1,1,1,1,1,1
48233361932,43344,1,1,1,1,1,1,1,1
48233391986,43345,1,1,1,1,1,1,1,1
48233423381,43346,1,1,1,1,1,1,1,1
48233459660,43347,1,1,1,1,1,1,1,1
48233488191,43348,1,1,1,1,1,1,1,1
48233521852,43349,1,1,1,1,1,1,1,1
48233560758,43350,1,1,1,1,1,1,1,1
48233581237,43351,1,1,1,1,1,1,1,1
48233612465,43352,1,1,1,1,1,1,1,1
48233643720,43353,1,1,1,1,1,1,1,1
48233669221,43354,1,1,1,1,1,1,1,1
48233699455,43355,1,1,1,1,1,1,1,1
48233730788,43356,1,1,1,1,1,1,1,1
48233769523,43357,1,1,1,1,1,1,1,1
48233797035,43358,1,1,1,1,1,1,1,1
48233828333,43359,1,1,1,1,1,1,1,1
48233893152,43360,1,1,1,1,1,1,1,1
48233896970,43361,1,1,1,1,1,1,1,1
48233925676,43362,1,1,1,1,1,1,1,1
48233954428,43363,1,1,1,1,1,1,1,1
48233980003,43364,1,1,1,1,1,1,1,1
48234012535,43365,1,1,1,1,1,1,1,1
48234043904,43366,1,1,1,1,1,1,1,1
48234074533,43367,1,1,1,1,1,1,1,1
48234105806,43368,1,1,1,1,1,1,1,1
48234160805,43369,1,1,1,1,1,1,1,1
48234173287,43370,1,1,1,1,1,1,1,1
48234204588,43371,1,1,1,1,1,1,1,1
48234239581,43372,1,1,1,1,1,1,1,1
48234268133,43373,1,1,1,1,1,1,1,1
48234299415,43374,1,1,1,1,1,1,1,1
48234334426,43375,1,1,1,1,1,1,1,1
48234360994,43376,1,1,1,1,1,1,1,1
48234386640,43377,1,1,1,1,1,1,1,1
48234418749,43378,1,1,1,1,1,1,1,1
48234449503,43379,1,1,1,1,1,1,1,1
48234480794,43380,1,1,1,1,1,1,1,1
48234525521,43381,1,1,1,1,1,1,1,1
48234553142,43382,1,1,1,1,1,1,1,1
48234578377,43383,1,1,1,1,1,1,1,1
48234610921,43384,1,1,1,1,1,1,1,1
48234645978,43385,1,1,1,1,1,1,1,1
48234674549,43386,1,1,1,1,1,1,1,1
48234705680,43387,1,1,1,1,1,1,1,1
48234741847,43388,1,1,1,1,1,1,1,1
48234756713,43389,1,1,1,1,1,1,1,1
48234812170,43390,1,1,1,1,1,1,1,1
48234848157,43391,1,1,1,1,1,1,1,1
48234860245,43392,1,1,1,1,1,1,1,1
48234914220,43393,1,1,1,1,1,1,1,1
48234923015,43394,1,1,1,1,1,1,1,1
48234953251,43395,1,1,1,1,1,1,1,1
48234984537,43396,1,1,1,1,1,1,1,1
48235016997,43397,1,1,1,1,1,1,1,1
48235049568,43398,1,1,1,1,1,1,1,1
48235079485,43399,1,1,1,1,1,1,1,1
48235111872,43400,1,1,1,1,1,1,1,1
48235164363,43401,1,1,1,1,1,1,1,1
48235167949,43402,1,1,1,1,1,1,1,1
48235199529,43403,1,1,1,1,1,1,1,1
48235232586,43404,1,1,1,1,1,1,1,1
48235260395,43405,1,1,1,1,1,1,1,1
48235313545,43406,1,1,1,1,1,1,1,1
48235327262,43407,1,1,1,1,1,1,1,1
48235365803,43408,1,1,1,1,1,1,1,1
48235392132,43409,1,1,1,1,1,1,1,1
48235429566,43410,1,1,1,1,1,1,1,1
48235457146,43411,1,1,1,1,1,1,1,1
48235485656,43412,1,1,1,1,1,1,1,1
48235524373,43413,1,1,1,1,1,1,1,1
48235543610,43414,1,1,1,1,1,1,1,1
48235579057,43415,1,1,1,1,1,1,1,1
48235605755,43416,1,1,1,1,1,1,1,1
48235640781,43417,1,1,1,1,1,1,1,1
48235695213,43418,1,1,1,1,1,1,1,1
48235702092,43419,1,1,1,1,1,1,1,1
48235734535,43420,1,1,1,1,1,1,1,1
48235791085,43421,1,1,1,1,1,1,1,1
48235797052,43422,1,1,1,1,1,1,1,1
48235833208,43423,1,1,1,1,1,1,1,1
48235868326,43424,1,1,1,1,1,1,1,1
48235899549,43425,1,1,1,1,1,1,1,1
48235927074,43426,1,1,1,1,1,1,1,1
48235953540,43427,1,1,1,1,1,1,1,1
48235979061,43428,1,1,1,1,1,1,1,1
48236012497,43429,1,1,1,1,1,1,1,1
48236064904,43430,1,1,1,1,1,1,1,1
48236074657,43431,1,1,1,1,1,1,1,1
48236109757,43432,1,1,1,1,1,1,1,1
48236144608,43433,1,1,1,1,1,1,1,1
48236175881,43434,1,1,1,1,1,1,1,1
48236204682,43435,1,1,1,1,1,1,1,1
48236234686,43436,1,1,1,1,1,1,1,1
48236273174,43437,1,1,1,1,1,1,1,1
48236303165,43438,1,1,1,1,1,1,1,1
48236331912,43439,1,1,1,1,1,1,1,1
48236362755,43440,1,1,1,1,1,1,1,1
48236390521,43441,1,1,1,1,1,1,1,1
48236420279,43442,1,1,1,1,1,1,1,1
48236449617,43443,1,1,1,1,1,1,1,1
48236488297,43444,1,1,1,1,1,1,1,1
48236515238,43445,1,1,1,1,1,1,1,1
48236549731,43446,1,1,1,1,1,1,1,1
48236580777,43447,1,1,1,1,1,1,1,1
48236609653,43448,1,1,1,1,1,1,1,1
48236643515,43449,1,1,1,1,1,1,1,1
48236673213,43450,1,1,1,1,1,1,1,1
48236704486,43451,1,1,1,1,1,1,1,1
48236739341,43452,1,1,1,1,1,1,1,1
48236766029,43453,1,1,1,1,1,1,1,1
48236793247,43454,1,1,1,1,1,1,1,1
48236826216,43455,1,1,1,1,1,1,1,1
48236857007,43456,1,1,1,1,1,1,1,1
48236889584,43457,1,1,1,1,1,1,1,1
48236918292,43458,1,1,1,1,1,1,1,1
48236952006,43459,1,1,1,1,1,1,1,1
48236988306,43460,1,1,1,1,1,1,1,1
48237039460,43461,1,1,1,1,1,1,1,1
48237058375,43462,1,1,1,1,1,1,1,1
48237085690,43463,1,1,1,1,1,1,1,1
48237123138,43464,1,1,1,1,1,1,1,1
48237148237,43465,1,1,1,1,1,1,1,1
48237162904,43466,1,1,1,1,1,1,1,1
48237218338,43467,1,1,1,1,1,1,1,1
48237239338,43468,1,1,1,1,1,1,1,1
48237267040,43469,1,1,1,1,1,1,1,1
48237295887,43470,1,1,1,1,1,1,1,1
48237324599,43471,1,1,1,1,1,1,1,1
48237358324,43472,1,1,1,1,1,1,1,1
48237399503,43473,1,1,1,1,1,1,1,1
48237421971,43474,1,1,1,1,1,1,1,1
48237453164,43475,1,1,1,1,1,1,1,1
48237486975,43476,1,1,1,1,1,1,1,1
48237520761,43477,1,1,1,1,1,1,1,1
48237547168,43478,1,1,1,1,1,1,1,1
48237582862,43479,1,1,1,1,1,1,1,1
48237610288,43480,1,1,1,1,1,1,1,1
48237636280,43481,1,1,1,1,1,1,1,1
48237689573,43482,1,1,1,1,1,1,1,1
48237705603,43483,1,1,1,1,1,1,1,1
48237733211,43484,1,1,1,1,1,1,1,1
48237768343,43485,1,1,1,1,1,1,1,1
48237798335,43486,1,1,1,1,1,1,1,1
48237834500,43487,1,1,1,1,1,1,1,1
48237870904,43488,1,1,1,1,1,1,1,1
48237897092,43489,1,1,1,1,1,1,1,1
48237933235,43490,1,1,1,1,1,1,1,1
48237956700,43491,1,1,1,1,1,1,1,1
48237980487,43492,1,1,1,1,1,1,1,1
48238020654,43493,1,1,1,1,1,1,1,1
48238050650,43494,1,1,1,1,1,1,1,1
48238078367,43495,1,1,1,1,1,1,1,1
48238107132,43496,1,1,1,1,1,1,1,1
48238143435,43497,1,1,1,1,1,1,1,1
48238172061,43498,1,1,1,1,1,1,1,1
48238204830,43499,1,1,1,1,1,1,1,1
48238237202,43500,1,1,1,1,1,1,1,1
48238266932,43501,1,1,1,1,1,1,1,1
48238320686,43502,1,1,1,1,1,1,1,1
48238348213,43503,1,1,1,1,1,1,1,1
48238362990,43504,1,1,1,1,1,1,1,1
48238393995,43505,1,1,1,1,1,1,1,1
48238420893,43506,1,1,1,1,1,1,1,1
48238450256,43507,1,1,1,1,1,1,1,1
48238483303,43508,1,1,1,1,1,1,1,1
48238521915,43509,1,1,1,1,1,1,1,1
48238549578,43510,1,1,1,1,1,1,1,1
48238579527,43511,1,1,1,1,1,1,1,1
48238613289,43512,1,1,1,1,1,1,1,1
48238640839,43513,1,1,1,1,1,1,1,1
48238673161,43514,1,1,1,1,1,1,1,1
48238714580,43515,1,1,1,1,1,1,1,1
48238739833,43516,1,1,1,1,1,1,1,1
48238768175,43517,1,1,1,1,1,1,1,1
48238799447,43518,1,1,1,1,1,1,1,1
48238824824,43519,1,1,1,1,1,1,1,1
48238855877,43520,1,1,1,1,1,1,1,1
48238896881,43521,1,1,1,1,1,1,1,1
48238950805,43522,1,1,1,1,1,1,1,1
48238958223,43523,1,1,1,1,1,1,1,1
48238987006,43524,1,1,1,1,1,1,1,1
48239015886,43525,1,1,1,1,1,1,1,1
48239047331,43526,1,1,1,1,1,1,1,1
48239079634,43527,1,1,1,1,1,1,1,1
48239115704,43528,1,1,1,1,1,1,1,1
48239141978,43529,1,1,1,1,1,1,1,1
48239168322,43530,1,1,1,1,1,1,1,1
48239204373,43531,1,1,1,1,1,1,1,1
48239241878,43532,1,1,1,1,1,1,1,1
48239267369,43533,1,1,1,1,1,1,1,1
48239301944,43534,1,1,1,1,1,1,1,1
48239330766,43535,1,1,1,1,1,1,1,1
48239359741,43536,1,1,1,1,1,1,1,1
48239394685,43537,1,1,1,1,1,1,1,1
48239424556,43538,1,1,1,1,1,1,1,1
48239455903,43539,1,1,1,1,1,1,1,1
48239486994,43540,1,1,1,1,1,1,1,1
48239519450,43541,1,1,1,1,1,1,1,1
48239555616,43542,1,1,1,1,1,1,1,1
48239595659,43543,1,1,1,1,1,1,1,1
48239621973,43544,1,1,1,1,1,1,1,1
48239646654,43545,1,1,1,1,1,1,1,1
48239674281,43546,1,1,1,1,1,1,1,1
48239703351,43547,1,1,1,1,1,1,1,1
48239730856,43548,1,1,1,1,1,1,1,1
48239765780,43549,1,1,1,1,1,1,1,1
48239798295,43550,1,1,1,1,1,1,1,1
48239828241,43551,1,1,1,1,1,1,1,1
48239859882,43552,1,1,1,1,1,1,1,1
48239895693,43553,1,1,1,1,1,1,1,1
48239930022,43554,1,1,1,1,1,1,1,1
48239954225,43555,1,1,1,1,1,1,1,1
48239989608,43556,1,1,1,1,1,1,1,1
48240019435,43557,1,1,1,1,1,1,1,1
48240048128,43558,1,1,1,1,1,1,1,1
48240080719,43559,1,1,1,1,1,1,1,1
48240111952,43560,1,1,1,1,1,1,1,1
48240140852,43561,1,1,1,1,1,1,1,1
48240172107,43562,1,1,1,1,1,1,1,1
48240223374,43563,1,1,1,1,1,1,1,1
48240238430,43564,1,1,1,1,1,1,1,1
48240268227,43565,1,1,1,1,1,1,1,1
48240300681,43566,1,1,1,1,1,1,1,1
48240331894,43567,1,1,1,1,1,1,1,1
48240360668,43568,1,1,1,1,1,1,1,1
48240413742,43569,1,1,1,1,1,1,1,1
48240430665,43570,1,1,1,1,1,1,1,1
48240459739,43571,1,1,1,1,1,1,1,1
48240489493,43572,1,1,1,1,1,1,1,1
48240516955,43573,1,1,1,1,1,1,1,1
48240548370,43574,1,1,1,1,1,1,1,1
48240579605,43575,1,1,1,1,1,1,1,1
48240623258,43576,1,1,1,1,1,1,1,1
48240643815,43577,1,1,1,1,1,1,1,1
48240674516,43578,1,1,1,1,1,1,1,1
48240707018,43579,1,1,1,1,1,1,1,1
48240738247,43580,1,1,1,1,1,1,1,1
48240765021,43581,1,1,1,1,1,1,1,1
48240804488,43582,1,1,1,1,1,1,1,1
48240855712,43583,1,1,1,1,1,1,1,1
48240859793,43584,1,1,1,1,1,1,1,1
48240914358,43585,1,1,1,1,1,1,1,1
48240920825,43586,1,1,1,1,1,1,1,1
48240957043,43587,1,1,1,1,1,1,1,1
48240985132,43588,1,1,1,1,1,1,1,1
48241015848,43589,1,1,1,1,1,1,1,1
48241047328,43590,1,1,1,1,1,1,1,1
48241080810,43591,1,1,1,1,1,1,1,1
48241113332,43592,1,1,1,1,1,1,1,1
48241143303,43593,1,1,1,1,1,1,1,1
48241171313,43594,1,1,1,1,1,1,1,1
48241210675,43595,1,1,1,1,1,1,1,1
48241240686,43596,1,1,1,1,1,1,1,1
48241293577,43597,1,1,1,1,1,1,1,1
48241303211,43598,1,1,1,1,1,1,1,1
48241329878,43599,1,1,1,1,1,1,1,1
48241359512,43600,1,1,1,1,1,1,1,1
48241393270,43601,1,1,1,1,1,1,1,1
48241422188,43602,1,1,1,1,1,1,1,1
48241477022,43603,1,1,1,1,1,1,1,1
48241489548,43604,1,1,1,1,1,1,1,1
48241518193,43605,1,1,1,1,1,1,1,1
48241550843,43606,1,1,1,1,1,1,1,1
48241575361,43607,1,1,1,1,1,1,1,1
48241613441,43608,1,1,1,1,1,1,1,1
48241645907,43609,1,1,1,1,1,1,1,1
48241674759,43610,1,1,1,1,1,1,1,1
48241703348,43611,1,1,1,1,1,1,1,1
48241734543,43612,1,1,1,1,1,1,1,1
48241765799,43613,1,1,1,1,1,1,1,1
48241801146,43614,1,1,1,1,1,1,1,1
48241831019,43615,1,1,1,1,1,1,1,1
48241862213,43616,1,1,1,1,1,1,1,1
48241894598,43617,1,1,1,1,1,1,1,1
48241923201,43618,1,1,1,1,1,1,1,1
48241955665,43619,1,1,1,1,1,1,1,1
48241986952,43620,1,1,1,1,1,1,1,1
48242019424,43621,1,1,1,1,1,1,1,1
48242047040,43622,1,1,1,1,1,1,1,1
48242079513,43623,1,1,1,1,1,1,1,1
48242125639,43624,1,1,1,1,1,1,1,1
48242139608,43625,1,1,1,1,1,1,1,1
48242170971,43626,1,1,1,1,1,1,1,1
48242210854,43627,1,1,1,1,1,1,1,1
48242238529,43628,1,1,1,1,1,1,1,1
48242268274,43629,1,1,1,1,1,1,1,1
48242299747,43630,1,1,1,1,1,1,1,1
48242329482,43631,1,1,1,1,1,1,1,1
48242362823,43632,1,1,1,1,1,1,1,1
48242401684,43633,1,1,1,1,1,1,1,1
48242429490,43634,1,1,1,1,1,1,1,1
48242458285,43635,1,1,1,1,1,1,1,1
48242485683,43636,1,1,1,1,1,1,1,1
48242518178,43637,1,1,1,1,1,1,1,1
48242547105,43638,1,1,1,1,1,1,1,1
48242583304,43639,1,1,1,1,1,1,1,1
48242615785,43640,1,1,1,1,1,1,1,1
48242667373,43641,1,1,1,1,1,1,1,1
48242681994,43642,1,1,1,1,1,1,1,1
48242704229,43643,1,1,1,1,1,1,1,1
48242758883,43644,1,1,1,1,1,1,1,1
48242768454,43645,1,1,1,1,1,1,1,1
48242803498,43646,1,1,1,1,1,1,1,1
48242834154,43647,1,1,1,1,1,1,1,1
48242864690,43648,1,1,1,1,1,1,1,1
48242894412,43649,1,1,1,1,1,1,1,1
48242924297,43650,1,1,1,1,1,1,1,1
48242952026,43651,1,1,1,1,1,1,1,1
48242988342,43652,1,1,1,1,1,1,1,1
48243018312,43653,1,1,1,1,1,1,1,1
48243052149,43654,1,1,1,1,1,1,1,1
48243080789,43655,1,1,1,1,1,1,1,1
48243116917,43656,1,1,1,1,1,1,1,1
48243142286,43657,1,1,1,1,1,1,1,1
48243195148,43658,1,1,1,1,1,1,1,1
48243209576,43659,1,1,1,1,1,1,1,1
48243240965,43660,1,1,1,1,1,1,1,1
48243270890,43661,1,1,1,1,1,1,1,1
48243299438,43662,1,1,1,1,1,1,1,1
48243327029,43663,1,1,1,1,1,1,1,1
48243362103,43664,1,1,1,1,1,1,1,1
48243399667,43665,1,1,1,1,1,1,1,1
48243428298,43666,1,1,1,1,1,1,1,1
48243453603,43667,1,1,1,1,1,1,1,1
48243485928,43668,1,1,1,1,1,1,1,1
48243518226,43669,1,1,1,1,1,1,1,1
48243558548,43670,1,1,1,1,1,1,1,1
48243576681,43671,1,1,1,1,1,1,1,1
48243614630,43672,1,1,1,1,1,1,1,1
48243648527,43673,1,1,1,1,1,1,1,1
48243673028,43674,1,1,1,1,1,1,1,1
48243704529,43675,1,1,1,1,1,1,1,1
48243732169,43676,1,1,1,1,1,1,1,1
48243773013,43677,1,1,1,1,1,1,1,1
48243804640,43678,1,1,1,1,1,1,1,1
48243837111,43679,1,1,1,1,1,1,1,1
48243863663,43680,1,1,1,1,1,1,1,1
48243893237,43681,1,1,1,1,1,1,1,1
48243925893,43682,1,1,1,1,1,1,1,1
48243952549,43683,1,1,1,1,1,1,1,1
48244031690,43684,1,1,1,1,1,1,1,1
48244042161,43685,1,1,1,1,1,1,1,1
48244048390,43686,1,1,1,1,1,1,1,1
48244079708,43687,1,1,1,1,1,1,1,1
48244113165,43688,1,1,1,1,1,1,1,1
48244142147,43689,1,1,1,1,1,1,1,1
48244174630,43690,1,1,1,1,1,1,1,1
48244210845,43691,1,1,1,1,1,1,1,1
48244238552,43692,1,1,1,1,1,1,1,1
48244270790,43693,1,1,1,1,1,1,1,1
48244299758,43694,1,1,1,1,1,1,1,1
48244332199,43695,1,1,1,1,1,1,1,1
48244358853,43696,1,1,1,1,1,1,1,1
48244392203,43697,1,1,1,1,1,1,1,1
48244428490,43698,1,1,1,1,1,1,1,1
48244457205,43699,1,1,1,1,1,1,1,1
48244484671,43700,1,1,1,1,1,1,1,1
48244516925,43701,1,1,1,1,1,1,1,1
48244548394,43702,1,1,1,1,1,1,1,1
48244582063,43703,1,1,1,1,1,1,1,1
48244612044,43704,1,1,1,1,1,1,1,1
48244669814,43705,1,1,1,1,1,1,1,1
48244673279,43706,1,1,1,1,1,1,1,1
48244712209,43707,1,1,1,1,1,1,1,1
48244726654,43708,1,1,1,1,1,1,1,1
48244785913,43709,1,1,1,1,1,1,1,1
48244811280,43710,1,1,1,1,1,1,1,1
48244824830,43711,1,1,1,1,1,1,1,1
48244864769,43712,1,1,1,1,1,1,1,1
48244891928,43713,1,1,1,1,1,1,1,1
48244922188,43714,1,1,1,1,1,1,1,1
48244978300,43715,1,1,1,1,1,1,1,1
48244987187,43716,1,1,1,1,1,1,1,1
48245019616,43717,1,1,1,1,1,1,1,1
48245049698,43718,1,1,1,1,1,1,1,1
48245085651,43719,1,1,1,1,1,1,1,1
48245124709,43720,1,1,1,1,1,1,1,1
48245140095,43721,1,1,1,1,1,1,1,1
48245182240,43722,1,1,1,1,1,1,1,1
48245210395,43723,1,1,1,1,1,1,1,1
48245238613,43724,1,1,1,1,1,1,1,1
48245269785,43725,1,1,1,1,1,1,1,1
48245304544,43726,1,1,1,1,1,1,1,1
48245332153,43727,1,1,1,1,1,1,1,1
48245360871,43728,1,1,1,1,1,1,1,1
48245393324,43729,1,1,1,1,1,1,1,1
48245423302,43730,1,1,1,1,1,1,1,1
48245455933,43731,1,1,1,1,1,1,1,1
48245487169,43732,1,1,1,1,1,1,1,1
48245515143,43733,1,1,1,1,1,1,1,1
48245563241,43734,1,1,1,1,1,1,1,1
48245588178,43735,1,1,1,1,1,1,1,1
48245614474,43736,1,1,1,1,1,1,1,1
48245644459,43737,1,1,1,1,1,1,1,1
48245674694,43738,1,1,1,1,1,1,1,1
48245732301,43739,1,1,1,1,1,1,1,1
48245734817,43740,1,1,1,1,1,1,1,1
48245768427,43741,1,1,1,1,1,1,1,1
48245798376,43742,1,1,1,1,1,1,1,1
48245830898,43743,1,1,1,1,1,1,1,1
48245860971,43744,1,1,1,1,1,1,1,1
48245897210,43745,1,1,1,1,1,1,1,1
48245943531,43746,1,1,1,1,1,1,1,1
48245960698,43747,1,1,1,1,1,1,1,1
48245984500,43748,1,1,1,1,1,1,1,1
48246018522,43749,1,1,1,1,1,1,1,1
48246049703,43750,1,1,1,1,1,1,1,1
48246102430,43751,1,1,1,1,1,1,1,1
48246110801,43752,1,1,1,1,1,1,1,1
48246140902,43753,1,1,1,1,1,1,1,1
48246173798,43754,1,1,1,1,1,1,1,1
48246203343,43755,1,1,1,1,1,1,1,1
48246234809,43756,1,1,1,1,1,1,1,1
48246267025,43757,1,1,1,1,1,1,1,1
48246303252,43758,1,1,1,1,1,1,1,1
48246332223,43759,1,1,1,1,1,1,1,1
48246360683,43760,1,1,1,1,1,1,1,1
48246393143,43761,1,1,1,1,1,1,1,1
48246424712,43762,1,1,1,1,1,1,1,1
48246455800,43763,1,1,1,1,1,1,1,1
48246486146,43764,1,1,1,1,1,1,1,1
48246538066,43765,1,1,1,1,1,1,1,1
48246568361,43766,1,1,1,1,1,1,1,1
48246585901,43767,1,1,1,1,1,1,1,1
48246618289,43768,1,1,1,1,1,1,1,1
48246647234,43769,1,1,1,1,1,1,1,1
48246677323,43770,1,1,1,1,1,1,1,1
48246705769,43771,1,1,1,1,1,1,1,1
48246735750,43772,1,1,1,1,1,1,1,1
48246775951,43773,1,1,1,1,1,1,1,1
48246799489,43774,1,1,1,1,1,1,1,1
48246830695,43775,1,1,1,1,1,1,1,1
48246861963,43776,1,1,1,1,1,1,1,1
48246890754,43777,1,1,1,1,1,1,1,1
48246918507,43778,1,1,1,1,1,1,1,1
48246953388,43779,1,1,1,1,1,1,1,1
48246987103,43780,1,1,1,1,1,1,1,1
48247017061,43781,1,1,1,1,1,1,1,1
48247049770,43782,1,1,1,1,1,1,1,1
48247080772,43783,1,1,1,1,1,1,1,1
48247111973,43784,1,1,1,1,1,1,1,1
48247143286,43785,1,1,1,1,1,1,1,1
48247193207,43786,1,1,1,1,1,1,1,1
48247209487,43787,1,1,1,1,1,1,1,1
48247239598,43788,1,1,1,1,1,1,1,1
48247269744,43789,1,1,1,1,1,1,1,1
48247301976,43790,1,1,1,1,1,1,1,1
48247329653,43791,1,1,1,1,1,1,1,1
48247363508,43792,1,1,1,1,1,1,1,1
48247403429,43793,1,1,1,1,1,1,1,1
48247434593,43794,1,1,1,1,1,1,1,1
48247467257,43795,1,1,1,1,1,1,1,1
48247483010,43796,1,1,1,1,1,1,1,1
48247525757,43797,1,1,1,1,1,1,1,1
48247549515,43798,1,1,1,1,1,1,1,1
48247583177,43799,1,1,1,1,1,1,1,1
48247611977,43800,1,1,1,1,1,1,1,1
48247643350,43801,1,1,1,1,1,1,1,1
48247674280,43802,1,1,1,1,1,1,1,1
48247704574,43803,1,1,1,1,1,1,1,1
48247733599,43804,1,1,1,1,1,1,1,1
48247774702,43805,1,1,1,1,1,1,1,1
48247803406,43806,1,1,1,1,1,1,1,1
48247852000,43807,1,1,1,1,1,1,1,1
48247869554,43808,1,1,1,1,1,1,1,1
48247895758,43809,1,1,1,1,1,1,1,1
48247926944,43810,1,1,1,1,1,1,1,1
48247954480,43811,1,1,1,1,1,1,1,1
48247989939,43812,1,1,1,1,1,1,1,1
48248020745,43813,1,1,1,1,1,1,1,1
48248049655,43814,1,1,1,1,1,1,1,1
48248080922,43815,1,1,1,1,1,1,1,1
48248109489,43816,1,1,1,1,1,1,1,1
48248140916,43817,1,1,1,1,1,1,1,1
48248172123,43818,1,1,1,1,1,1,1,1
48248213539,43819,1,1,1,1,1,1,1,1
48248244043,43820,1,1,1,1,1,1,1,1
48248274537,43821,1,1,1,1,1,1,1,1
48248301921,43822,1,1,1,1,1,1,1,1
48248330675,43823,1,1,1,1,1,1,1,1
48248363171,43824,1,1,1,1,1,1,1,1
48248393281,43825,1,1,1,1,1,1,1,1
48248424538,43826,1,1,1,1,1,1,1,1
48248477033,43827,1,1,1,1,1,1,1,1
48248486967,43828,1,1,1,1,1,1,1,1
48248515907,43829,1,1,1,1,1,1,1,1
48248545911,43830,1,1,1,1,1,1,1,1
48248592108,43831,1,1,1,1,1,1,1,1
48248612074,43832,1,1,1,1,1,1,1,1
48248666009,43833,1,1,1,1,1,1,1,1
48248683209,43834,1,1,1,1,1,1,1,1
48248711965,43835,1,1,1,1,1,1,1,1
48248743200,43836,1,1,1,1,1,1,1,1
48248769659,43837,1,1,1,1,1,1,1,1
48248799512,43838,1,1,1,1,1,1,1,1
48248828220,43839,1,1,1,1,1,1,1,1
48248867053,43840,1,1,1,1,1,1,1,1
48248897025,43841,1,1,1,1,1,1,1,1
48248921544,43842,1,1,1,1,1,1,1,1
48248959686,43843,1,1,1,1,1,1,1,1
48248985840,43844,1,1,1,1,1,1,1,1
48249017076,43845,1,1,1,1,1,1,1,1
48249055811,43846,1,1,1,1,1,1,1,1
48249105944,43847,1,1,1,1,1,1,1,1
48249112965,43848,1,1,1,1,1,1,1,1
48249168263,43849,1,1,1,1,1,1,1,1
48249177015,43850,1,1,1,1,1,1,1,1
48249206962,43851,1,1,1,1,1,1,1,1
48249235886,43852,1,1,1,1,1,1,1,1
48249267419,43853,1,1,1,1,1,1,1,1
48249299488,43854,1,1,1,1,1,1,1,1
48249327130,43855,1,1,1,1,1,1,1,1
48249362129,43856,1,1,1,1,1,1,1,1
48249395881,43857,1,1,1,1,1,1,1,1
48249426407,43858,1,1,1,1,1,1,1,1
48249455762,43859,1,1,1,1,1,1,1,1
48249492524,43860,1,1,1,1,1,1,1,1
48249520726,43861,1,1,1,1,1,1,1,1
48249548292,43862,1,1,1,1,1,1,1,1
48249580714,43863,1,1,1,1,1,1,1,1
48249631994,43864,1,1,1,1,1,1,1,1
48249649478,43865,1,1,1,1,1,1,1,1
48249674488,43866,1,1,1,1,1,1,1,1
48249705903,43867,1,1,1,1,1,1,1,1
48249748462,43868,1,1,1,1,1,1,1,1
48249767151,43869,1,1,1,1,1,1,1,1
48249798450,43870,1,1,1,1,1,1,1,1
48249829591,43871,1,1,1,1,1,1,1,1
48249866986,43872,1,1,1,1,1,1,1,1
48249891989,43873,1,1,1,1,1,1,1,1
48249923167,43874,1,1,1,1,1,1,1,1
48249960722,43875,1,1,1,1,1,1,1,1
48249989503,43876,1,1,1,1,1,1,1,1
48250024568,43877,1,1,1,1,1,1,1,1
48250053212,43878,1,1,1,1,1,1,1,1
48250080982,43879,1,1,1,1,1,1,1,1
48250107189,43880,1,1,1,1,1,1,1,1
48250144812,43881,1,1,1,1,1,1,1,1
48250176224,43882,1,1,1,1,1,1,1,1
48250205922,43883,1,1,1,1,1,1,1,1
48250234772,43884,1,1,1,1,1,1,1,1
48250267053,43885,1,1,1,1,1,1,1,1
48250299549,43886,1,1,1,1,1,1,1,1
48250332001,43887,1,1,1,1,1,1,1,1
48250383263,43888,1,1,1,1,1,1,1,1
48250395761,43889,1,1,1,1,1,1,1,1
48250426976,43890,1,1,1,1,1,1,1,1
48250455138,43891,1,1,1,1,1,1,1,1
48250508774,43892,1,1,1,1,1,1,1,1
48250516090,43893,1,1,1,1,1,1,1,1
48250545917,43894,1,1,1,1,1,1,1,1
48250585945,43895,1,1,1,1,1,1,1,1
48250614612,43896,1,1,1,1,1,1,1,1
48250645716,43897,1,1,1,1,1,1,1,1
48250673242,43898,1,1,1,1,1,1,1,1
48250713377,43899,1,1,1,1,1,1,1,1
48250744482,43900,1,1,1,1,1,1,1,1
48250773253,43901,1,1,1,1,1,1,1,1
48250800751,43902,1,1,1,1,1,1,1,1
48250828183,43903,1,1,1,1,1,1,1,1
48250881706,43904,1,1,1,1,1,1,1,1
48250897021,43905,1,1,1,1,1,1,1,1
48250923731,43906,1,1,1,1,1,1,1,1
48250955897,43907,1,1,1,1,1,1,1,1
48251007160,43908,1,1,1,1,1,1,1,1
48251025895,43909,1,1,1,1,1,1,1,1
48251054855,43910,1,1,1,1,1,1,1,1
48251083353,43911,1,1,1,1,1,1,1,1
48251112080,43912,1,1,1,1,1,1,1,1
48251140715,43913,1,1,1,1,1,1,1,1
48251192871,43914,1,1,1,1,1,1,1,1
48251199407,43915,1,1,1,1,1,1,1,1
48251244454,43916,1,1,1,1,1,1,1,1
