timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
48070020527,38117,5,0,9.1181152344,1.3254882813,-3.4596679688,2.2865853659,0.0914634146,1.4329268293,113.9977200456,-81.5983680326,-87.5982480350
48070041757,38118,5,0,9.1252929688,1.3972656250,-3.5290527344,2.8963414634,-0.0304878049,1.7378048780,113.9977200456,-81.5983680326,-87.5982480350
48070075628,38119,5,0,9.1420410156,1.4116210938,-3.5314453125,2.2865853659,-0.2439024390,1.7073170732,113.9977200456,-81.5983680326,-87.5982480350
48070134310,38120,5,0,9.1372558594,1.4307617188,-3.5362304688,1.0975609756,-0.2134146341,1.3719512195,118.7976240475,-81.5983680326,-89.9982000360
48070143246,38121,5,0,9.1372558594,1.3254882813,-3.4788085938,-0.3353658537,-0.0609756098,0.8536585366,118.7976240475,-81.5983680326,-89.9982000360
48070168219,38122,5,0,9.1970703125,1.4164062500,-3.5410156250,-0.5487804878,0.1219512195,0.7926829268,118.7976240475,-81.5983680326,-89.9982000360
48070199385,38123,5,0,9.1827148438,1.4403320313,-3.5266601563,-1.7987804878,0.1829268293,-0.5487804878,118.7976240475,-81.5983680326,-89.9982000360
48070230518,38124,5,0,9.3095214844,1.2584960938,-3.3998535156,-2.5609756098,0.1524390244,-1.4024390244,118.7976240475,-81.5983680326,-89.9982000360
48070266766,38125,5,0,9.3669433594,1.2417480469,-3.2826171875,-1.0060975610,1.2804878049,-0.9146341463,119.3976120478,-79.7984040319,-84.5983080338
48070295502,38126,5,0,9.3214843750,1.0790527344,-3.1701660156,0.4268292683,2.3475609756,-1.1280487805,119.3976120478,-79.7984040319,-84.5983080338
48070323037,38127,5,0,9.5057128906,1.1843261719,-3.1103515625,3.2012195122,2.4695121951,-1.0670731707,119.3976120478,-79.7984040319,-84.5983080338
48070380608,38128,5,0,9.4578613281,1.1699707031,-3.1151367188,3.3536585366,2.5304878049,-1.7378048780,119.3976120478,-79.7984040319,-84.5983080338
48070390547,38129,5,0,9.1540039063,1.1891113281,-3.2347656250,3.0487804878,0.0914634146,-2.7743902439,115.7976840463,-79.7984040319,-85.7982840343
48070418058,38130,5,0,8.9769531250,1.4379394531,-3.4261718750,2.6829268293,-6.1585365854,-5.1829268293,115.7976840463,-79.7984040319,-85.7982840343
48070449351,38131,5,0,8.7903320313,1.5982421875,-3.6343261719,-0.7621951220,-12.8963414634,-8.2926829268,115.7976840463,-79.7984040319,-85.7982840343
48070481836,38132,5,0,8.6707031250,1.8542480469,-3.7611328125,-5.3963414634,-17.7439024390,-9.8170731707,115.7976840463,-79.7984040319,-85.7982840343
48070513017,38133,5,0,8.7089843750,1.9523437500,-3.8831542969,-10.5182926829,-19.2378048780,-9.8780487805,118.7976240475,-82.7983440331,-91.1981760365
48070540733,38134,5,0,8.7233398438,1.9834472656,-4.0171386719,-13.8109756098,-17.4085365854,-8.9634146341,118.7976240475,-82.7983440331,-91.1981760365
48070574657,38135,5,0,8.9386718750,1.9882324219,-4.0913085938,-13.7804878049,-14.1158536585,-8.1097560976,118.7976240475,-82.7983440331,-91.1981760365
48070606771,38136,5,0,8.9984863281,1.8686035156,-4.1463378906,-11.5853658537,-9.2073170732,-6.7682926829,118.7976240475,-82.7983440331,-91.1981760365
48070638038,38137,5,0,8.9530273438,1.9379882813,-4.1128417969,-6.4939024390,-4.6951219512,-5.5792682927,113.9977200456,-75.5984880302,-94.7981040379
48070667992,38138,5,0,8.8429687500,1.8518554688,-4.1104492188,-1.7682926829,-1.0975609756,-5.5487804878,113.9977200456,-75.5984880302,-94.7981040379
48070706880,38139,5,0,8.7687988281,1.9786621094,-4.1032714844,3.7195121951,0.8841463415,-5.3353658537,113.9977200456,-75.5984880302,-94.7981040379
48070761820,38140,5,0,8.6994140625,1.9403808594,-4.1295898438,7.0731707317,2.2560975610,-4.7256097561,113.9977200456,-75.5984880302,-94.7981040379
48070768046,38141,5,0,8.7592285156,2.1820312500,-4.1654785156,10.7012195122,2.5000000000,-3.5670731707,118.7976240475,-75.5984880302,-92.3981520370
48070796770,38142,5,0,8.7592285156,2.1820312500,-4.1654785156,10.7012195122,2.5000000000,-3.5670731707,118.7976240475,-75.5984880302,-92.3981520370
48070825605,38143,5,0,8.7544433594,1.9906250000,-4.1822265625,10.0000000000,2.8048780488,-2.5914634146,118.7976240475,-75.5984880302,-92.3981520370
48070861733,38144,5,0,8.8214355469,2.1174316406,-4.1774414063,11.4634146341,3.2926829268,0.3353658537,118.7976240475,-75.5984880302,-92.3981520370
48070890582,38145,5,0,8.7664062500,1.9236328125,-4.1319824219,10.1219512195,4.4207317073,2.5609756098,112.1977560449,-74.9985000300,-89.3982120358
48070916414,38146,5,0,8.8884277344,1.8781738281,-4.1128417969,10.2743902439,4.9390243902,4.3597560976,112.1977560449,-74.9985000300,-89.3982120358
48070949540,38147,5,0,8.8405761719,1.8159667969,-4.1056640625,9.7560975610,6.0365853659,4.5731707317,112.1977560449,-74.9985000300,-89.3982120358
48070980695,38148,5,0,8.8573242188,1.6963378906,-4.0362792969,9.3292682927,6.6158536585,4.1158536585,112.1977560449,-74.9985000300,-89.3982120358
48071013157,38149,5,0,8.9554199219,1.7848632813,-4.0267089844,9.9390243902,7.0121951220,3.4756097561,121.7975640487,-78.5984280314,-88.1982360353
48071043055,38150,5,0,8.8932128906,1.6891601563,-4.0027832031,8.8719512195,7.7134146341,2.9573170732,121.7975640487,-78.5984280314,-88.1982360353
48071079331,38151,5,0,8.9003906250,1.7585449219,-3.9740722656,8.2926829268,7.6829268293,3.3841463415,121.7975640487,-78.5984280314,-88.1982360353
48071108050,38152,5,0,8.9267089844,1.7513671875,-3.9621093750,6.2195121951,7.8353658537,3.5060975610,121.7975640487,-78.5984280314,-88.1982360353
48071141827,38153,5,0,8.9458496094,1.7513671875,-3.9357910156,4.4207317073,7.8353658537,3.7804878049,122.3975520490,-79.1984160317,-85.1982960341
48071171792,38154,5,0,8.8764648438,1.6891601563,-3.9046875000,2.1036585366,7.8353658537,3.9329268293,122.3975520490,-79.1984160317,-85.1982960341
48071210664,38155,5,0,8.9075683594,1.6652343750,-3.8735839844,1.1585365854,6.6768292683,4.3902439024,122.3975520490,-79.1984160317,-85.1982960341
48071239239,38156,5,0,8.8549316406,1.5934570313,-3.7730957031,0.0304878049,5.5792682927,4.3292682927,122.3975520490,-79.1984160317,-85.1982960341
48071264322,38157,5,0,9.0463378906,1.5097167969,-3.7204589844,0.1219512195,4.6951219512,3.9634146341,118.7976240475,-79.1984160317,-88.7982240355
48071294461,38158,5,0,9.0630859375,1.4810058594,-3.6295410156,0.9756097561,5.9756097561,3.9634146341,118.7976240475,-79.1984160317,-88.7982240355
48071322284,38159,5,0,9.1468261719,1.4977539063,-3.6104003906,1.5243902439,7.4390243902,4.3597560976,118.7976240475,-79.1984160317,-88.7982240355
48071355692,38160,5,0,9.2066406250,1.6556640625,-3.6199707031,1.7682926829,7.9573170732,4.0243902439,118.7976240475,-79.1984160317,-88.7982240355
48071394570,38161,5,0,9.1731445313,1.4499023438,-3.4692382813,-0.5792682927,7.5304878049,2.2560975610,119.9976000480,-82.7983440331,-82.7983440331
48071421704,38162,5,0,9.1157226563,1.5623535156,-3.3974609375,0.0304878049,6.6158536585,2.0426829268,119.9976000480,-82.7983440331,-82.7983440331
48071450536,38163,5,0,9.0271972656,1.4642578125,-3.3376464844,-1.3414634146,5.0914634146,1.4939024390,119.9976000480,-82.7983440331,-82.7983440331
48071489265,38164,5,0,9.2186035156,1.5025390625,-3.3256835938,-1.2195121951,3.1707317073,1.3414634146,119.9976000480,-82.7983440331,-82.7983440331
48071519339,38165,5,0,9.1516113281,1.4570800781,-3.3232910156,-1.5548780488,2.6829268293,0.9756097561,120.5975880482,-86.9982600348,-89.3982120358
48071554435,38166,5,0,9.1731445313,1.4522949219,-3.3256835938,-1.0060975610,2.0426829268,1.1890243902,120.5975880482,-86.9982600348,-89.3982120358
48071574303,38167,5,0,9.2281738281,1.4905761719,-3.3089355469,-0.5792682927,1.4939024390,1.3414634146,120.5975880482,-86.9982600348,-89.3982120358
48071603079,38168,5,0,9.1779296875,1.3900878906,-3.3352539063,-1.1585365854,1.2500000000,1.9512195122,120.5975880482,-86.9982600348,-89.3982120358
48071634305,38169,5,0,9.1683593750,1.4259765625,-3.3137207031,-0.6707317073,0.6402439024,2.6219512195,121.1975760485,-85.1982960341,-82.7983440331
48071669517,38170,5,0,9.0822265625,1.4092285156,-3.3591796875,-0.7926829268,-0.3048780488,2.0426829268,121.1975760485,-85.1982960341,-82.7983440331
48071700517,38171,5,0,9.1157226563,1.4116210938,-3.3878906250,-0.8231707317,-1.8597560976,1.0975609756,121.1975760485,-85.1982960341,-82.7983440331
48071728621,38172,5,0,9.1707519531,1.4594726563,-3.4716308594,-1.0975609756,-2.5609756098,0.4268292683,121.1975760485,-85.1982960341,-82.7983440331
48071759589,38173,5,0,9.1396484375,1.4690429688,-3.5266601563,-1.6768292683,-2.7134146341,0.1829268293,122.3975520490,-79.1984160317,-82.7983440331
48071798242,38174,5,0,9.1037597656,1.4666503906,-3.5290527344,-2.4085365854,-3.0792682927,0.0304878049,122.3975520490,-79.1984160317,-82.7983440331
48071823013,38175,5,0,9.0750488281,1.5527832031,-3.5792968750,-2.5304878049,-3.2012195122,0.1524390244,122.3975520490,-79.1984160317,-82.7983440331
48071855621,38176,5,0,9.0559082031,1.3398437500,-3.5553710938,-3.5365853659,-3.2317073171,0.1219512195,122.3975520490,-79.1984160317,-82.7983440331
48071885702,38177,5,0,9.1061523438,1.5814941406,-3.6223632813,-2.0121951220,-2.8963414634,0.9756097561,118.7976240475,-82.7983440331,-86.3982720346
48071918037,38178,5,0,9.1898925781,1.4786132813,-3.5840820313,-3.0182926829,-2.9878048780,-0.3963414634,118.7976240475,-82.7983440331,-86.3982720346
48071949308,38179,5,0,9.1276855469,1.5025390625,-3.5649414063,-2.6524390244,-2.0426829268,-0.5792682927,118.7976240475,-82.7983440331,-86.3982720346
48071980533,38180,5,0,9.0391601563,1.4738281250,-3.5721191406,-2.2560975610,-1.0975609756,0.1524390244,118.7976240475,-82.7983440331,-86.3982720346
48072035628,38181,5,0,9.1109375000,1.4427246094,-3.5481933594,-1.4939024390,-1.1280487805,0.5792682927,125.9974800504,-81.5983680326,-91.1981760365
48072044318,38182,5,0,9.1922851563,1.4666503906,-3.5003417969,-0.3963414634,-0.5487804878,0.3658536585,125.9974800504,-81.5983680326,-91.1981760365
48072075616,38183,5,0,9.1970703125,1.3637695313,-3.5553710938,0.8231707317,0.3048780488,-0.2743902439,125.9974800504,-81.5983680326,-91.1981760365
48072115814,38184,5,0,8.9817382813,1.5886718750,-3.6702148438,2.7134146341,0.3963414634,-0.2743902439,125.9974800504,-81.5983680326,-91.1981760365
48072147155,38185,5,0,8.9984863281,1.4403320313,-3.6558593750,2.1341463415,-1.1585365854,-0.8536585366,121.1975760485,-77.9984400312,-88.7982240355
48072173228,38186,5,0,8.9362792969,1.5479980469,-3.7395996094,2.4390243902,-2.1646341463,-0.1829268293,121.1975760485,-77.9984400312,-88.7982240355
48072201752,38187,5,0,9.0056640625,1.5479980469,-3.7635253906,1.4634146341,-2.8963414634,0.0000000000,121.1975760485,-77.9984400312,-88.7982240355
48072236851,38188,5,0,8.9793457031,1.5838867188,-3.8185546875,0.0609756098,-2.3780487805,0.2743902439,121.1975760485,-77.9984400312,-88.7982240355
48072275703,38189,5,0,9.0319824219,1.6125976563,-3.8185546875,-1.5548780488,-2.3170731707,0.7317073171,117.5976480470,-79.1984160317,-92.3981520370
48072291879,38190,5,0,8.9267089844,1.5958496094,-3.8759765625,-3.2621951220,-2.2865853659,1.3414634146,117.5976480470,-79.1984160317,-92.3981520370
48072325632,38191,5,0,8.9075683594,1.5767089844,-3.8305175781,-4.1463414634,-2.9878048780,1.3719512195,117.5976480470,-79.1984160317,-92.3981520370
48072358018,38192,5,0,8.9003906250,1.4810058594,-3.8233398438,-4.1463414634,-3.3231707317,1.3414634146,117.5976480470,-79.1984160317,-92.3981520370
48072389335,38193,5,0,8.9769531250,1.3613769531,-3.8018066406,-2.9878048780,-3.2317073171,1.0365853659,116.3976720466,-76.7984640307,-93.5981280374
48072420513,38194,5,0,8.9769531250,1.3613769531,-3.8018066406,-2.9878048780,-3.2317073171,1.0365853659,116.3976720466,-76.7984640307,-93.5981280374
48072452067,38195,5,0,9.0583007813,1.5216796875,-3.8807617188,-0.5487804878,-2.0731707317,1.5853658537,116.3976720466,-76.7984640307,-93.5981280374
48072485604,38196,5,0,9.0822265625,1.5719238281,-3.8831542969,-0.2743902439,-0.8231707317,0.4573170732,116.3976720466,-76.7984640307,-93.5981280374
48072517106,38197,5,0,9.1348632813,1.5312500000,-3.7802734375,-0.6097560976,0.7012195122,-0.2743902439,119.3976120478,-80.9983800324,-95.3980920382
48072555685,38198,5,0,9.0726562500,1.5791015625,-3.8041992188,-0.5182926829,2.7743902439,0.4573170732,119.3976120478,-80.9983800324,-95.3980920382
48072573286,38199,5,0,8.9578125000,1.4929687500,-3.7443847656,-1.5243902439,3.2926829268,0.8231707317,119.3976120478,-80.9983800324,-95.3980920382
48072611155,38200,5,0,8.9625976563,1.5121093750,-3.7491699219,-1.4024390244,2.3780487805,1.1890243902,119.3976120478,-80.9983800324,-95.3980920382
48072664324,38201,5,0,8.9051757813,1.4427246094,-3.7635253906,-1.3719512195,0.7317073171,1.0365853659,119.3976120478,-74.9985000300,-90.5981880362
48072670581,38202,5,0,8.9123535156,1.5025390625,-3.7563476563,-0.9451219512,-0.8841463415,1.2500000000,119.3976120478,-74.9985000300,-90.5981880362
48072699359,38203,5,0,8.9673828125,1.5408203125,-3.8065917969,-1.6158536585,-1.9512195122,1.0975609756,119.3976120478,-74.9985000300,-90.5981880362
48072731848,38204,5,0,9.0535156250,1.5121093750,-3.7754882813,-2.8048780488,-1.8597560976,1.1890243902,119.3976120478,-74.9985000300,-90.5981880362
48072766968,38205,5,0,8.9937011719,1.4953613281,-3.8089843750,-3.6280487805,-0.7621951220,1.3109756098,121.7975640487,-77.3984520310,-90.5981880362
48072805517,38206,5,0,8.9195312500,1.4762207031,-3.7778808594,-4.3292682927,-0.3963414634,1.0365853659,121.7975640487,-77.3984520310,-90.5981880362
48072829271,38207,5,0,9.1157226563,1.5886718750,-3.7467773438,-3.9329268293,-0.4573170732,0.8536585366,121.7975640487,-77.3984520310,-90.5981880362
48072858402,38208,5,0,9.0941894531,1.5432128906,-3.7563476563,-4.2987804878,0.9451219512,0.9756097561,121.7975640487,-77.3984520310,-90.5981880362
48072885700,38209,5,0,9.0319824219,1.5312500000,-3.7300292969,-3.7500000000,1.8597560976,1.3414634146,121.7975640487,-77.3984520310,-90.5981880362
48072913235,38210,5,0,8.9530273438,1.3757324219,-3.6917480469,-2.8963414634,2.1646341463,1.4024390244,117.5976480470,-81.5983680326,-86.3982720346
48072953292,38211,5,0,9.1061523438,1.3494140625,-3.6510742188,0.0304878049,1.9817073171,1.6463414634,117.5976480470,-81.5983680326,-86.3982720346
48072981960,38212,5,0,9.1109375000,1.4068359375,-3.7156738281,2.5914634146,3.1707317073,1.8597560976,117.5976480470,-81.5983680326,-86.3982720346
48073013117,38213,5,0,9.0750488281,1.4953613281,-3.6869628906,4.1158536585,3.2621951220,0.3658536585,117.5976480470,-81.5983680326,-86.3982720346
48073049305,38214,5,0,9.1396484375,1.4427246094,-3.6295410156,4.1768292683,3.4146341463,-1.1280487805,115.7976840463,-82.1983560329,-91.7981640367
48073078073,38215,5,0,9.0439453125,1.5575683594,-3.6510742188,4.6951219512,4.2073170732,-0.9451219512,115.7976840463,-82.1983560329,-91.7981640367
48073109349,38216,5,0,9.0176269531,1.4594726563,-3.6104003906,3.4756097561,4.3292682927,-0.5792682927,115.7976840463,-82.1983560329,-91.7981640367
48073139450,38217,5,0,9.1468261719,1.4881835938,-3.5697265625,3.5670731707,4.1768292683,0.1829268293,115.7976840463,-82.1983560329,-91.7981640367
48073166797,38218,5,0,9.1372558594,1.4881835938,-3.5840820313,3.1707317073,4.7560975610,0.0914634146,122.9975400492,-79.7984040319,-88.1982360353
48073203112,38219,5,0,9.1109375000,1.4594726563,-3.5601562500,2.9878048780,4.9390243902,0.0914634146,122.9975400492,-79.7984040319,-88.1982360353
48073234422,38220,5,0,9.0894042969,1.5623535156,-3.5912597656,3.0792682927,4.3292682927,-0.2743902439,122.9975400492,-79.7984040319,-88.1982360353
48073268213,38221,5,0,9.0630859375,1.4762207031,-3.5218750000,1.8902439024,3.6585365854,-0.6707317073,122.9975400492,-79.7984040319,-88.1982360353
48073308053,38222,5,0,9.0535156250,1.5192871094,-3.5314453125,2.1341463415,2.9573170732,-0.2439024390,119.9976000480,-91.1981760365,-87.5982480350
48073319791,38223,5,0,9.0798339844,1.4522949219,-3.5769042969,1.7987804878,2.0426829268,-0.0304878049,119.9976000480,-91.1981760365,-87.5982480350
48073359610,38224,5,0,9.0989746094,1.4762207031,-3.5721191406,2.2865853659,1.4634146341,0.0304878049,119.9976000480,-91.1981760365,-87.5982480350
48073388057,38225,5,0,9.0702636719,1.4929687500,-3.6080078125,2.4695121951,1.1280487805,-0.1219512195,119.9976000480,-91.1981760365,-87.5982480350
48073418075,38226,5,0,9.0583007813,1.5216796875,-3.5936523438,1.9817073171,0.7317073171,-0.1524390244,118.1976360473,-83.3983320334,-90.5981880362
48073448242,38227,5,0,9.0583007813,1.5049316406,-3.6391113281,1.0365853659,0.5487804878,-0.0914634146,118.1976360473,-83.3983320334,-90.5981880362
48073485614,38228,5,0,9.0774414063,1.4259765625,-3.5936523438,0.1829268293,0.4573170732,-0.2134146341,118.1976360473,-83.3983320334,-90.5981880362
48073511822,38229,5,0,9.0894042969,1.4881835938,-3.6869628906,0.4573170732,0.9451219512,-0.2439024390,118.1976360473,-83.3983320334,-90.5981880362
48073543065,38230,5,0,9.0822265625,1.5623535156,-3.6247558594,0.2439024390,0.9146341463,-1.7378048780,124.7975040499,-81.5983680326,-88.7982240355
48073577086,38231,5,0,9.0822265625,1.5168945313,-3.6271484375,-0.6707317073,1.0060975610,-2.7134146341,124.7975040499,-81.5983680326,-88.7982240355
48073630561,38232,5,0,9.0487304688,1.6317382813,-3.6606445313,-0.5182926829,1.2500000000,-1.9817073171,124.7975040499,-81.5983680326,-88.7982240355
48073637042,38233,5,0,9.0080566406,1.5432128906,-3.5984375000,-1.6768292683,1.3414634146,-1.4329268293,124.7975040499,-81.5983680326,-88.7982240355
48073673335,38234,5,0,9.0846191406,1.5551757813,-3.6008300781,-1.3109756098,1.4024390244,-0.4573170732,119.3976120478,-88.1982360353,-85.7982840343
48073703142,38235,5,0,9.0846191406,1.5312500000,-3.5984375000,-1.0975609756,1.7682926829,-0.5792682927,119.3976120478,-88.1982360353,-85.7982840343
48073733231,38236,5,0,9.0750488281,1.5934570313,-3.5840820313,-0.7621951220,2.1646341463,-0.7012195122,119.3976120478,-88.1982360353,-85.7982840343
48073761955,38237,5,0,9.0654785156,1.6556640625,-3.5697265625,-0.7926829268,2.1341463415,-1.2804878049,119.3976120478,-88.1982360353,-85.7982840343
48073795601,38238,5,0,9.0463378906,1.6030273438,-3.5338378906,-1.3414634146,1.9207317073,-1.2195121951,117.5976480470,-80.3983920322,-85.1982960341
48073825566,38239,5,0,9.0726562500,1.6771972656,-3.5218750000,-0.8536585366,1.5548780488,-0.4573170732,117.5976480470,-80.3983920322,-85.1982960341
48073858058,38240,5,0,9.0917968750,1.6413085938,-3.4716308594,-1.0975609756,1.2804878049,-0.3963414634,117.5976480470,-80.3983920322,-85.1982960341
48073889561,38241,5,0,9.1013671875,1.6748046875,-3.4883789063,-0.8231707317,0.8536585366,-0.2439024390,117.5976480470,-80.3983920322,-85.1982960341
48073946824,38242,5,0,9.0535156250,1.7059082031,-3.4524902344,-0.7926829268,-0.0609756098,-0.2743902439,122.3975520490,-88.7982240355,-83.9983200336
48073953052,38243,5,0,9.0941894531,1.7465820313,-3.4070312500,-0.8231707317,-1.2500000000,-0.4573170732,122.3975520490,-88.7982240355,-83.9983200336
48073983018,38244,5,0,9.0535156250,1.7202636719,-3.4740234375,-1.6463414634,-1.8597560976,-0.4268292683,122.3975520490,-88.7982240355,-83.9983200336
48074010623,38245,5,0,9.0989746094,1.7848632813,-3.4166015625,-1.7073170732,-3.1402439024,-0.0914634146,122.3975520490,-88.7982240355,-83.9983200336
48074063739,38246,5,0,9.0989746094,1.7848632813,-3.4166015625,-1.7073170732,-3.1402439024,-0.0914634146,118.1976360473,-85.7982840343,-89.3982120358
48074082213,38247,5,0,9.1085449219,1.7083007813,-3.4596679688,-3.2926829268,-3.3536585366,0.4573170732,118.1976360473,-85.7982840343,-89.3982120358
48074109262,38248,5,0,9.1252929688,1.9212402344,-3.4740234375,-3.6890243902,-4.0853658537,0.3963414634,118.1976360473,-85.7982840343,-89.3982120358
48074137002,38249,5,0,9.1205078125,1.7537597656,-3.4835937500,-6.1280487805,-4.6341463415,-1.0670731707,118.1976360473,-85.7982840343,-89.3982120358
48074169589,38250,5,0,9.1276855469,1.7633300781,-3.4788085938,-6.2195121951,-5.2134146341,-0.8231707317,116.3976720466,-85.1982960341,-91.1981760365
48074200597,38251,5,0,8.9937011719,1.8494628906,-3.4835937500,-6.7987804878,-5.3658536585,-0.1219512195,116.3976720466,-85.1982960341,-91.1981760365
48074230593,38252,5,0,9.0463378906,1.7705078125,-3.5290527344,-8.2621951220,-6.1890243902,-0.2743902439,116.3976720466,-85.1982960341,-91.1981760365
48074266825,38253,5,0,9.0965820313,1.7633300781,-3.5529785156,-8.4146341463,-6.5853658537,-1.0975609756,116.3976720466,-85.1982960341,-91.1981760365
48074295600,38254,5,0,9.0894042969,1.6221679688,-3.6056152344,-8.2621951220,-6.2195121951,-1.7987804878,113.3977320454,-82.1983560329,-86.9982600348
48074324329,38255,5,0,9.0415527344,1.8063964844,-3.6845703125,-6.3719512195,-5.7926829268,-1.4939024390,113.3977320454,-82.1983560329,-86.9982600348
48074355569,38256,5,0,9.0391601563,1.7106933594,-3.7132812500,-6.8597560976,-5.6097560976,-1.2804878049,113.3977320454,-82.1983560329,-86.9982600348
48074386924,38257,5,0,8.9841308594,1.6819824219,-3.7611328125,-5.8841463415,-4.6951219512,0.4268292683,113.3977320454,-82.1983560329,-86.9982600348
48074424271,38258,5,0,8.9865234375,1.7083007813,-3.7898437500,-4.3292682927,-3.9634146341,1.9512195122,114.5977080458,-79.7984040319,-90.5981880362
48074456840,38259,5,0,8.9554199219,1.7944335938,-3.8209472656,-2.8963414634,-3.2317073171,2.2560975610,114.5977080458,-79.7984040319,-90.5981880362
48074481907,38260,5,0,8.9530273438,1.8231445313,-3.9022949219,-2.3170731707,-2.5609756098,1.9512195122,114.5977080458,-79.7984040319,-90.5981880362
48074514388,38261,5,0,8.8908203125,1.8398925781,-3.9525390625,-2.1646341463,-2.0731707317,1.6768292683,114.5977080458,-79.7984040319,-90.5981880362
48074565792,38262,5,0,8.8979980469,1.7992187500,-3.9621093750,-2.0731707317,-2.0731707317,1.4024390244,110.9977800444,-78.5984280314,-92.9981400372
48074578093,38263,5,0,8.9721679688,1.8303222656,-3.9310058594,-1.1890243902,-1.3414634146,1.4939024390,110.9977800444,-78.5984280314,-92.9981400372
48074604274,38264,5,0,8.8381835938,1.6221679688,-3.9692871094,-0.4573170732,0.0000000000,1.3109756098,110.9977800444,-78.5984280314,-92.9981400372
48074639326,38265,5,0,8.9195312500,1.8973144531,-4.0314941406,3.0487804878,0.5182926829,1.1585365854,110.9977800444,-78.5984280314,-92.9981400372
48074670592,38266,5,0,8.9410644531,1.6891601563,-4.0267089844,2.8963414634,1.1585365854,-0.2439024390,113.9977200456,-80.3983920322,-93.5981280374
48074699398,38267,5,0,8.9697753906,1.7729003906,-3.9908203125,4.9695121951,2.3780487805,0.1829268293,113.9977200456,-80.3983920322,-93.5981280374
48074733133,38268,5,0,8.7903320313,1.7489746094,-4.0338867188,5.0609756098,4.0548780488,0.6097560976,113.9977200456,-80.3983920322,-93.5981280374
48074761830,38269,5,0,8.8429687500,1.6604492188,-3.9884277344,5.2743902439,4.0548780488,0.3353658537,113.9977200456,-80.3983920322,-93.5981280374
48074817013,38270,5,0,8.8645019531,1.7824707031,-4.0123535156,6.0670731707,4.1463414634,0.0304878049,116.9976600468,-77.3984520310,-91.7981640367
48074834311,38271,5,0,8.8788574219,1.7274414063,-3.9716796875,5.0914634146,4.2987804878,-0.6097560976,116.9976600468,-77.3984520310,-91.7981640367
48074858109,38272,5,0,8.8884277344,1.8997070313,-3.9932128906,4.5426829268,4.4207317073,-0.5182926829,116.9976600468,-77.3984520310,-91.7981640367
48074889448,38273,5,0,8.8645019531,1.7705078125,-3.8879394531,2.1341463415,4.5121951220,-0.7012195122,116.9976600468,-77.3984520310,-91.7981640367
48074918232,38274,5,0,8.9147460938,1.8279296875,-3.8616210938,1.5243902439,4.5121951220,0.3353658537,118.7976240475,-80.3983920322,-87.5982480350
48074947058,38275,5,0,8.9913085938,1.8901367188,-3.8065917969,0.9146341463,4.7256097561,1.2195121951,118.7976240475,-80.3983920322,-87.5982480350
48074985658,38276,5,0,8.9554199219,1.8590332031,-3.7443847656,-0.3658536585,5.3658536585,1.5548780488,118.7976240475,-80.3983920322,-87.5982480350
48075014430,38277,5,0,8.9673828125,1.7920410156,-3.6606445313,-1.0670731707,5.3963414634,2.0731707317,118.7976240475,-80.3983920322,-87.5982480350
48075045620,38278,5,0,8.9984863281,1.7441894531,-3.6606445313,-0.8841463415,4.8170731707,2.6524390244,109.7978040439,-85.7982840343,-88.1982360353
48075074336,38279,5,0,9.0176269531,1.6819824219,-3.5649414063,-0.0304878049,4.0548780488,2.8048780488,109.7978040439,-85.7982840343,-88.1982360353
48075106854,38280,5,0,9.1181152344,1.7226562500,-3.5266601563,1.1585365854,3.4451219512,2.9268292683,109.7978040439,-85.7982840343,-88.1982360353
48075135630,38281,5,0,9.0870117188,1.6748046875,-3.5290527344,1.0670731707,3.4756097561,2.8658536585,109.7978040439,-85.7982840343,-88.1982360353
48075212054,38282,5,0,9.0846191406,1.7944335938,-3.5577636719,0.9451219512,3.5670731707,3.4756097561,109.1978160437,-86.3982720346,-89.9982000360
48075218171,38283,5,0,9.1252929688,1.8063964844,-3.5481933594,-1.0365853659,3.0792682927,2.4390243902,109.1978160437,-86.3982720346,-89.9982000360
48075233048,38284,5,0,9.1300781250,1.7154785156,-3.4955566406,-2.8658536585,2.8353658537,1.1280487805,109.1978160437,-86.3982720346,-89.9982000360
48075268321,38285,5,0,9.0248046875,1.6843750000,-3.4859863281,-2.8963414634,2.8353658537,1.1585365854,109.1978160437,-86.3982720346,-89.9982000360
48075298117,38286,5,0,9.0367675781,1.5910644531,-3.4692382813,-2.4390243902,1.9207317073,0.8841463415,113.3977320454,-79.7984040319,-92.9981400372
48075315246,38287,5,0,9.0917968750,1.6532714844,-3.5027343750,-0.6707317073,1.4939024390,0.9451219512,113.3977320454,-79.7984040319,-92.9981400372
48075364551,38288,5,0,9.0726562500,1.6484863281,-3.5290527344,0.5487804878,1.4634146341,0.4878048780,113.3977320454,-79.7984040319,-92.9981400372
48075389384,38289,5,0,9.0798339844,1.7489746094,-3.5673339844,1.4939024390,1.4634146341,0.5182926829,113.3977320454,-79.7984040319,-92.9981400372
48075420599,38290,5,0,9.0654785156,1.7226562500,-3.5888671875,1.0670731707,1.6463414634,0.2134146341,111.5977680446,-81.5983680326,-85.1982960341
48075455607,38291,5,0,9.0917968750,1.6963378906,-3.5314453125,0.6402439024,1.8292682927,0.6402439024,111.5977680446,-81.5983680326,-85.1982960341
